id,text,name,name_number
3606,赵士真，太宗五世孙。权知信阳军，寇刘满至，士真拒之，兵溃被执遇害，赠右朝奉大夫。,"赵士真,太宗",2
3607,赵士圃，太宗五世孙，嗣濮王宗晖孙。从徽宗北迁，遥拜集庆军节度使。,"赵士圃,太宗,王宗,徽宗",4
3608,赵士盉，仲恕子。嗣父爵，袭封燕国公，奉昭成太子祀。官右牛千卫将军。,赵士盉,1
3609,赵士俴，濮王允让曾孙。绍兴二十五年袭封濮国公，主濮王庙祀。除崇宁军节度使，踰年薨。赠少师，諡温靖，追封思王。,"赵士俴,王允",2
3610,赵士跋，濮王曾孙，士嶐弟。靖康末为右监门卫大将军、吉州团练使。金人驱宗室北行，士跋由间道遁去，居邢州，结士豪将举事，事泄，为金人所害。赠保宁军节度使，諡忠果。,"赵士跋,王曾",2
3611,赵士街，濮王曾孙，仲湜子。绍兴中授象州防御使，迁华州观察使，同知大宗正事。以安庆军承宣使，主奉濮王祠事，屡拜安州军节度使。典宗司凡十四年，南渡后权罢南班宗子岁赐，至有身殁而不能殓者，士街言于朝，诏复旧制。,"赵士街,王曾",2
3612,赵士遒，太宗五世孙，右监门卫大将军仲全子，居河南永安县。以武翼大夫守江州，绍兴五年死马进难，赠武德大夫。,"赵士遒,太宗,马进",3
3613,赵士皘，允让曾孙。从徽宗北迁，乘间变姓名，落发衣僧衣以行，抵会稽，扈驾巡幸，以覃恩转千牛卫将军，奉朝请卒。,"赵士皘,徽宗",2
3614,赵士嶐，(1080～1131)，字景瞻，太宗五世孙。累迁淮南西路钤辖，击走剧贼丁一箭，诏迁三官。除东路钤辖，郡盗李成寇淮南，围九江，与守将捍御百馀日，城中食尽，守将委去，士嶐独死守。城陷，众号呼言无杀我赵钤辖，贼义之，授伪安抚使，士嶐阴裂帛以书寄示诸子，遂仰药而卒。时绍兴元年，年五十二。赠武功大夫。,"赵士嶐,太宗,李成",3
3615,赵士医，太宗五世孙。任秀州兵马都监。建炎四年金兀术入州，士医乘城拒战，城陷死之，赠武翼大夫。,"赵士医,太宗",2
3616,赵士关，太宗五世孙，仲郃子。袭封陈国公，奉陈王元杰祀。父卒，徒行护丧数百里，路人嗟恻。卒赠陈州观察使。,"赵士关,太宗,陈国,王元",4
3617,赵上交，(895～961)，范阳人。本名远，避汉祖讳，以字称。美风仪，善谈论，负才任气，为乡里所推。后唐同光中历泾秦二镇节度判官，入晋为御史中丞，弹劾无所避。历汉周，累拜吏部侍郎免官。宋初起为尚书右丞。建隆二年卒，年六十七。上交所莅官，以干闻，当时称有公辅器。尤好吟咏，有集二十卷。,赵上交,1
3618,赵元份，初名德严，改名元俊，雍熙三年再改名元份，太宗第四子。历同平章事，封冀王，加兼侍中，为威武军节度使，进封越王，累拜太傅。真宗北征，为东京留守薨，年三十七。赠太师尚书令，諡恭靖。,"赵元份,太宗,平章,真宗",4
3619,赵元佐，初名德崇，字惟吉，太宗长子。少聪警，貌类太宗，帝锺爱之。年十三，兔走乘舆前，一发而中。积官天策上将军。初廷美迁涪陵，元佐独申救之，廷美死，元佐遂发狂。真宗时听养疾不朝，平居不接人事，而事或预知。卒年六十二，諡恭宪。,"赵元佐,太宗,真宗",3
3620,赵元昊，(1003～1048)，本跖跋氏，归唐，赐姓李。宋初归附，赐姓赵。世居夏州。元昊本名曩霄。善绘画，晓浮屠学，通蕃汉文字，有雄略，不甘臣宋。宝元初僭号，都兴州，据有河内外二十二郡。宋将任福、葛怀敏常讨之，因乞和，封为夏国主。在位十七年，庆历八年卒，年四十六，諡曰武烈皇帝，庙号景宗。,"赵元昊,任福,葛怀敏,景宗",4
3621,赵不凡，士衣傌长子。苗傅之乱，刲股纳蜡书特告张浚，以功转二官。从赵哲收复建州，以功赐爵二级。,"赵不凡,苗傅,张浚,赵哲",4
3622,赵不尤，太宗六世孙，善悉父。有武力，靖康之难，募义兵与金人战，雄长河南北，盗皆避其锋。高宗时从岳飞平湖寇。飞死，桧夺其兵，遣守横州而卒。,"赵不尤,太宗,高宗,岳飞",4
3623,赵不乂心，太宗六世孙，士嶐次子。绍兴元年，贼李成党马进犯九江，城陷，父不屈仰药死，不乂心为贼所害。,"赵不,太宗,李成,马进",4
3624,赵不百心，(1121～1187)，一作不息，字仁仲，太宗六世孙。性笃孝，年七岁，父士圃从徽宗北迁，每思慕涕泣。长力学，母曹氏止之。答曰：君父雠未报，非敢志富贵也。绍兴二十七年登第，累官右监门卫大将军、惠州防御使、知大宗正事，所至有声。立朝好言天下事，终昭庆军承宣使。淳熙十四年卒，年六十七，諡宣简。,"赵不,太宗,徽宗,曹氏",4
3625,赵不弃，赵不弃(弃)，字德夫，太宗六世孙。绍兴中为江东转运判官。秦桧忌四川宣抚使郑刚中，以不弃能制之，除四川宣抚使总领官，二人不相能，桧并召还。刚中在蜀，服用颇踰制，不弃复文致其事，桧乃罢刚中。不弃累官敷文阁直学士，终知绍兴府卒。,"赵不弃,太宗,秦桧,郑刚中",4
3626,赵不群，(？～1152)，字介然，太宗六世孙。靖康初宰章丘，地当河北山东之冲，不群募兵五千，增城浚濠，为战守备。金人攻围两月不能下，高宗时判郴州，盗不能犯。移知鼎州，既而复留不群于郴。曹成犯郴，不群拒却之。累迁两浙路转运副使，绍兴二十二年六月卒。,"赵不群,太宗,高宗,曹成",4
3627,赵不隐，士嶐第六子。绍兴元年贼李成党马进犯九江，城陷，父不屈仰药死，不隐亦为贼所害。,"赵不隐,李成,马进",3
3628,赵不懘，士嶐第五子。绍兴元年贼李成党马进犯九江，城陷后，父不屈仰药死，不懘为贼所害。,"赵不懘,李成,马进",3
3629,赵不璺，濮王允让玄孙。由武经大夫授利州观察使，袭封濮国公，主濮王祀。开禧初，迁宁远军承宣使卒。追封安国公。,"赵不璺,王允,王祀,安国",4
3630,赵不傥，太宗六世孙。袭封汉国公，奉汉王元佐祀。,"赵不傥,太宗,王元",3
3631,赵介如，字元道，浮梁人。从江万里游，其学静深有本。登宝祐进士，累迁通判饶州。入元起为双溪书院山长，从者甚众。,"赵介如,江万里",2
3632,赵允宁，(？～1034)，字德之，元份子。性至孝，因父感疾，恍惚失常。又嗜学，尤喜读唐史，通知近朝典故，工虞世南楷法，真宗赐诗激赏之。善射，官终武定军节度使。景祐元年卒，諡僖简，追封信安郡王。,"赵允宁,真宗",2
3633,赵必岊，(1228～？)，字次山，号云舍，南丰人，崇皤子。登淳祐四年进士，杜门二十年，博极群书。后官临江通判，抚州守。宋末避地甯都，奉密诏与吴浚举义反正，战不利，走汀州之畬中，踰年卒。有云舍悦稿。,"赵必岊,江通,吴浚",3
3634,赵必曅，字伯暐，号大蓬，家晋江，汝腾孙。以荫补承务郎，怅望中原，慨然有祖逖之志。从益王至永嘉，转承议郎。招抚使蒲寿庚与田子真叛降元，遣兵勒草降诏，必曅誓必死，持匕首自刺。寿庚尽杀宗室，参军吴伯厚以计出必曅，得免。必曅善楷隶，有续书谱辨妄、茹芝东陵等集。,"赵必曅,田子真,吴伯厚",3
3635,赵民彦，建炎三年添差通判潭州，率民兵赴浏阳平叛卒杜彦，战不利，被执，为贼所杀。,赵民彦,1
3636,赵世将，从郁子。卒封华阴侯。,赵世将,1
3637,赵世开，从诲子，袭封安定郡王，奉太祖祀。神宗时，宫僚有缺不即请，而以他官摄。故私谒公行。又宗女当嫁，皆富家大姓，以货取，不事铨择，世开悉言之，帝嘉纳。欲以为宗正，固辞，以其言著为令。官至奉国军留后，卒諡献敏，追封信王。,"赵世开,太祖,神宗",3
3638,赵世准，从蔼次子。袭封安定郡王，奉太祖祀。为人内恕外严，凡天子郊庙必从祀。由金州观察使，拜保静军节度使薨，年六十八。赠开府仪同三司，追封成王。,"赵世准,太祖",2
3639,赵世福，从信子。袭封安定郡王，奉太祖祀。官至集庆军节度使薨，赠仪王。,"赵世福,太祖",2
3640,赵占龟，字十朋，黄巖人。志尚超卓，与石公弼、李光为内外兄，二人既贵，占龟无一字相通，其狷介如此。及公弼谪居，乃相从不厌，有古烈士风。家有轩，而植双桂，人称双桂隐士。,"赵占龟,石公弼,李光",3
3641,赵令矼，德昭玄孙。绍兴五年由郡武军兵马都监，袭封安定郡王，奉太祖祀。授华州观察使，寻除同知大宗正事，踰年薨。,"赵令矼,太祖",2
3642,赵令佳，太祖五世孙。为袭庆府判官。金人攻城，与知府吕由诚同心誓守，城破俱被执不屈，同遇害。,"赵令佳,太祖,吕由诚",3
3643,赵令衿，(？～1158)，号超然居士，世山失子。博学能文，靖康初以言事忤旨，夺官。绍兴初，张浚罢，令衿请留浚，言官论之，复罢。秦桧嗛令衿，欲置之死，诬与张浚、李光谋逆，会桧死，乃获免。后复爵。授明州观察使，袭封安定郡王，奉太祖祀。寻加庆远军承宣使，二十八年卒。,"赵令衿,超然居士,张浚,留浚,秦桧,李光,太祖",7
3644,赵令山成，初名令裨，令衿兄。建炎初领兵戍武昌，以存抚功加直龙图阁知黄州。贼张遇过城下，招令山成，度不能拒，出城见之，遇饮以酒，一举而尽曰，固知饮此必死，愿勿杀军民。遇惊曰：先以此试公耳，更取毒酒沃地，地裂有声，乃引军去。金人犯黄州，城陷，欲降令山成，大骂不屈而死。諡愍忠，又諡襄毅。,"赵令,张遇",2
3645,赵令畤，(1061～1134)，字德麟，德昭玄孙。所交多元祐胜流，坐与苏轼游入党籍，后从高宗南渡，由仕洪州观察使，迁宁远军承宣使。袭封安定郡王，奉太祖祀，官同知行在大宗正事，绍兴四年卒，年七十四。所著侯鲭录八卷，采录故事诗话，颇为精赡。,"赵令畤,苏轼,高宗,太祖",4
3646,赵令詪，字君序，德昭玄孙。累官崇庆军承宣使，袭封安定郡王，奉太祖祀。隆兴初除同知太宗正事，迁左中大夫、知绍兴府，莅事明敏，有风采，引疾归。寻卒，年六十八。在广东日，尝与章茇不协，阴中以法，陷茇于死，世以此少之。,"赵令詪,太祖,太宗,章茇",4
3647,赵令德，德昭玄孙。干道元年为武德郎，授定武军承宣使，袭封安定郡王，奉太祖祀，时令德贫几不能出蜀，七年卒。,"赵令德,太祖",2
3648,赵令荡，德芳玄孙，袭封安定郡王，奉太祖祀。,"赵令,太祖",2
3649,赵令擡，德昭玄孙。干道七年袭封安定郡王，奉太祖祀。除金州观察使卒。,"赵令擡,太祖",2
3650,赵令穰，字大年，从贽孙。仕至崇信节度观察留后，因端午节进所画扇，为哲宗赏称。雅有美才高行，游心翰墨，尤工草书。卒諡恭敏，追封荣国公。,"赵令穰,哲宗",2
3651,赵汝安，字茂实，太宗八世孙。累官知婺州，尝荐何基、王柏于朝。,"赵汝安,太宗,何基,王柏",4
3652,赵汝愚，(1140～1196)，字子直，居馀干，善应子。早有大志，干道二年擢进士第一，除秘书省正字，寻以集英殿修撰帅福建。绍熙初，召为吏部尚书，除知枢密院事。孝宗崩，光宗疾，不能执丧，汝愚遣韩侂冑以内襌意请于宪圣太后，奉嘉王即皇帝位，即丧次命朱熹待制经筵，悉收召士君子之外任者，进右丞相。侂冑忌之，庆元二年诬以谋危社稷，谪宁远军副使，至衡州，为守臣钱鍪所窘，暴卒，年五十七。后追諡忠定，封周王。有诗文集十五卷、太祖实录举要若干卷、诸臣奏议一百五十卷。,"赵汝,孝宗,光宗,于宪,朱熹,钱鍪,太祖",7
3653,赵汝遇，字时可，濮安人，善待子。登淳熙十四年进士。庆元间以从事郎任抚州军事推官。历监登闻鼓院、军器监丞。,赵汝遇,1
3654,赵汝谈，(？～1237)，字履常，号南塘，馀杭人，太宗八世孙。淳熙十一年进士，历江西安抚司干办公事，佐丞相赵汝愚定大策，汝愚去国，汝谈与弟汝谠上疏乞斩韩侂冑，闻者吐舌。累献备边计，历江西提举常平，理宗初人对，言多剀切。兼直学士，权吏部侍郎，复疏边事及楮法，帝称叹。进权刑部尚书。嘉熙元年卒，諡文恪，一作文懿。汝谈天资绝人，自少至老，无一日去书册，著有易书诗周礼礼记及孟荀庄诸子通鑑杜诗等注，南塘四六。,"赵汝谈,太宗,赵汝,理宗",4
3655,赵汝标，为蕲州防御判官。金兵陷蕲州，与州学教授阮希甫，通判秦钜等俱战死。,"赵汝标,阮希甫,秦钜",3
3656,赵汝向，宣城人。善射，理宗时官文州通判，元兵至，与州守刘锐誓以死守，城垂陷，犹手提双刃入阵，中十六矢，被执死之。,"赵汝向,理宗,刘锐",3
3657,赵汝谠，一作汝譡，字蹈中，号嬾菴，居馀杭，汝谈弟。少倜傥有轶材，折节读书，与兄齐名。韩侂冑谋逐汝愚，汝谠上疏乞留汝愚而斩侂冑，坐废十年。后登嘉定元年进士，历知温州，有政绩，卒于官。,赵汝谠,1
3658,赵安易，(930～1005)，字季和，河南洛阳人，普弟。太宗时积官宗正卿，时属籍未备，奏请纂录。咸平初，与梁周翰同时修纂，安易略涉书传，性强狠，好谈世务，而疎阔不可用。又屡言陵庙事，辞多鄙俚，晚岁进趋不已，时论嗤之。景德二年卒，年七十六。赠工部尚书。,"赵安易,太宗,梁周翰",3
3659,赵聿之，廷美后，叔东子。建炎中为成忠郎，金人攻潭州，帅臣向子諲率众守城，聿之隶焉。子諲顾聿之曰：君讬体华冑，不可效他人苟简。聿之感慨流涕。金人纵火登城，子諲突围去，聿之巷战大骂而死。后朱熹为立庙，赐号忠节。,"赵聿之,向子諲,朱熹",3
